Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
bnn.anc,450,696,172,450,0.3168,0.2892,0.2612,0.3822,0.3822
btc.anc,450,696,250,450,0.5112,0.5140,0.3988,0.5556,0.5556
btn.anc,450,696,236,450,0.4769,0.4752,0.3765,0.5244,0.5244
bnc.anc,450,696,191,450,0.3646,0.3418,0.2954,0.4244,0.4244
atc.anc,450,696,248,450,0.4877,0.4901,0.3928,0.5511,0.5511
atn.anc,450,696,241,450,0.4812,0.4815,0.3852,0.5356,0.5356
anc.anc,450,696,179,450,0.3391,0.3092,0.2719,0.3978,0.3978
ann.anc,450,696,197,450,0.3703,0.3387,0.3069,0.4378,0.4378
nnn.ann,450,696,39,450,0.0745,0.0625,0.0549,0.0867,0.0867
nnc.ann,450,696,144,450,0.2710,0.2154,0.2175,0.3200,0.3200
ntc.ann,450,696,247,450,0.4857,0.4835,0.3876,0.5489,0.5489
ntn.ann,450,696,168,450,0.3237,0.3064,0.2594,0.3733,0.3733
lnn.ann,450,696,136,450,0.2322,0.1897,0.2024,0.3022,0.3022
ltn.ann,450,696,232,450,0.4702,0.4643,0.3717,0.5156,0.5156
ltc.ann,450,696,256,450,0.5211,0.5236,0.4056,0.5689,0.5689
lnc.ann,450,696,190,450,0.3668,0.3356,0.2917,0.4222,0.4222
bnn.ann,450,696,172,450,0.3168,0.2892,0.2612,0.3822,0.3822
btc.ann,450,696,250,450,0.5112,0.5140,0.3988,0.5556,0.5556
btn.ann,450,696,236,450,0.4769,0.4752,0.3765,0.5244,0.5244
bnc.ann,450,696,191,450,0.3646,0.3418,0.2954,0.4244,0.4244
atc.ann,450,696,248,450,0.4877,0.4901,0.3928,0.5511,0.5511
atn.ann,450,696,241,450,0.4812,0.4815,0.3852,0.5356,0.5356
anc.ann,450,696,179,450,0.3391,0.3092,0.2719,0.3978,0.3978
ann.ann,450,696,197,450,0.3704,0.3385,0.3069,0.4378,0.4378
