Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
bnc.anc,1560,796,239,1494,0.2111,0.2002,0.3825,0.1532,0.1787
atc.anc,1560,796,267,1447,0.2519,0.2384,0.4691,0.1712,0.2100
atn.anc,1560,796,281,1413,0.3579,0.3414,0.4775,0.1801,0.2446
anc.anc,1560,796,222,1505,0.1919,0.1819,0.3720,0.1423,0.1632
ann.anc,1560,796,249,1493,0.2808,0.2642,0.4159,0.1596,0.1818
nnn.ann,1560,796,195,1486,0.1959,0.1803,0.3506,0.1250,0.1492
nnc.ann,1560,796,221,1498,0.2246,0.2083,0.3650,0.1417,0.1650
ntc.ann,1560,796,280,1448,0.2802,0.2648,0.4862,0.1795,0.2071
ntn.ann,1560,796,244,1430,0.2737,0.2557,0.4474,0.1564,0.1928
lnn.ann,1560,796,249,1482,0.2633,0.2443,0.4446,0.1596,0.1862
ltn.ann,1560,796,280,1409,0.3597,0.3381,0.5018,0.1795,0.2479
ltc.ann,1560,796,283,1423,0.3009,0.2839,0.4883,0.1814,0.2299
lnc.ann,1560,796,243,1489,0.2261,0.2112,0.3960,0.1558,0.1802
bnn.ann,1560,796,249,1463,0.2638,0.2486,0.4530,0.1596,0.1848
btc.ann,1560,796,279,1435,0.2829,0.2690,0.4891,0.1788,0.2290
btn.ann,1560,796,274,1417,0.3540,0.3335,0.4900,0.1756,0.2387
bnc.ann,1560,796,239,1494,0.2111,0.2002,0.3825,0.1532,0.1787
atc.ann,1560,796,267,1447,0.2519,0.2384,0.4691,0.1712,0.2100
atn.ann,1560,796,281,1413,0.3579,0.3414,0.4775,0.1801,0.2446
anc.ann,1560,796,222,1505,0.1919,0.1819,0.3720,0.1423,0.1632
ann.ann,1560,796,249,1493,0.2808,0.2641,0.4159,0.1596,0.1818
