Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
ntn.atn,900,696,355,900,0.4747,0.4756,0.5467,0.3944,0.3944
lnn.atn,900,696,336,900,0.4695,0.4634,0.5217,0.3733,0.3733
ltn.atn,900,696,370,900,0.5023,0.4958,0.5718,0.4111,0.4111
ltc.atn,900,696,394,900,0.5265,0.5363,0.6052,0.4378,0.4378
lnc.atn,900,696,383,900,0.5303,0.5321,0.5805,0.4256,0.4256
bnn.atn,900,696,347,900,0.4775,0.4746,0.5346,0.3856,0.3856
btc.atn,900,696,384,900,0.5195,0.5235,0.5900,0.4267,0.4267
btn.atn,900,696,363,900,0.5013,0.4905,0.5649,0.4033,0.4033
bnc.atn,900,696,383,900,0.5250,0.5201,0.5839,0.4256,0.4256
atc.atn,900,696,370,900,0.4888,0.4919,0.5742,0.4111,0.4111
atn.atn,900,696,354,900,0.4825,0.4804,0.5585,0.3933,0.3933
anc.atn,900,696,364,900,0.4996,0.5009,0.5628,0.4044,0.4044
ann.atn,900,696,346,900,0.4818,0.4813,0.5401,0.3844,0.3844
nnn.anc,900,696,59,900,0.0742,0.0616,0.0808,0.0656,0.0656
nnc.anc,900,696,201,900,0.2694,0.2119,0.2972,0.2233,0.2233
ntc.anc,900,696,353,900,0.4870,0.4855,0.5380,0.3922,0.3922
ntn.anc,900,696,265,900,0.3260,0.3020,0.4062,0.2944,0.2944
lnn.anc,900,696,183,900,0.2330,0.1873,0.2640,0.2033,0.2033
ltn.anc,900,696,336,900,0.4695,0.4634,0.5217,0.3733,0.3733
ltc.anc,900,696,375,900,0.5195,0.5221,0.5716,0.4167,0.4167
lnc.anc,900,696,278,900,0.3668,0.3336,0.4202,0.3089,0.3089
bnn.anc,900,696,251,900,0.3172,0.2880,0.3750,0.2789,0.2789
btc.anc,900,696,368,900,0.5124,0.5142,0.5618,0.4089,0.4089
btn.anc,900,696,347,900,0.4775,0.4746,0.5346,0.3856,0.3856
bnc.anc,900,696,277,900,0.3647,0.3387,0.4155,0.3078,0.3078
atc.anc,900,696,361,900,0.4877,0.4865,0.5552,0.4011,0.4011
atn.anc,900,696,346,900,0.4818,0.4813,0.5401,0.3844,0.3844
anc.anc,900,696,263,900,0.3370,0.3085,0.3937,0.2922,0.2922
ann.anc,900,696,289,900,0.3721,0.3379,0.4367,0.3211,0.3211
nnn.ann,900,696,62,900,0.0742,0.0618,0.0864,0.0689,0.0689
nnc.ann,900,696,201,900,0.2694,0.2119,0.2972,0.2233,0.2233
ntc.ann,900,696,353,900,0.4870,0.4855,0.5380,0.3922,0.3922
ntn.ann,900,696,265,900,0.3260,0.3020,0.4062,0.2944,0.2944
lnn.ann,900,696,184,900,0.2330,0.1873,0.2655,0.2044,0.2044
ltn.ann,900,696,336,900,0.4695,0.4634,0.5217,0.3733,0.3733
ltc.ann,900,696,375,900,0.5195,0.5221,0.5716,0.4167,0.4167
lnc.ann,900,696,278,900,0.3668,0.3336,0.4202,0.3089,0.3089
bnn.ann,900,696,251,900,0.3172,0.2880,0.3750,0.2789,0.2789
btc.ann,900,696,368,900,0.5124,0.5142,0.5618,0.4089,0.4089
btn.ann,900,696,347,900,0.4775,0.4746,0.5346,0.3856,0.3856
bnc.ann,900,696,277,900,0.3647,0.3387,0.4155,0.3078,0.3078
atc.ann,900,696,361,900,0.4877,0.4865,0.5552,0.4011,0.4011
atn.ann,900,696,346,900,0.4818,0.4813,0.5401,0.3844,0.3844
anc.ann,900,696,263,900,0.3370,0.3085,0.3937,0.2922,0.2922
ann.ann,900,696,290,900,0.3721,0.3377,0.4376,0.3222,0.3222
