Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
ntn.anc,1245,324,138,1114,0.2037,0.1971,0.4456,0.1108,0.1546
lnn.anc,1245,324,140,1122,0.2028,0.1964,0.4154,0.1124,0.1485
ltn.anc,1245,324,224,871,0.4305,0.4445,0.7214,0.1799,0.3391
ltc.anc,1245,324,236,776,0.5896,0.6146,0.7459,0.1896,0.4777
lnc.anc,1245,324,186,935,0.4278,0.4514,0.6234,0.1494,0.3020
bnn.anc,1245,324,177,1057,0.2747,0.2802,0.5435,0.1422,0.2021
btc.anc,1245,324,233,808,0.5769,0.6020,0.7259,0.1871,0.4692
btn.anc,1245,324,228,845,0.4599,0.4751,0.7137,0.1831,0.3645
bnc.anc,1245,324,178,1002,0.3849,0.4078,0.5978,0.1430,0.2645
atc.anc,1245,324,217,882,0.5105,0.5327,0.6840,0.1743,0.4014
atn.anc,1245,324,232,809,0.5320,0.5442,0.7270,0.1863,0.4418
anc.anc,1245,324,158,1054,0.3076,0.3269,0.5183,0.1269,0.2100
ann.anc,1245,324,198,932,0.3841,0.3920,0.6404,0.1590,0.2838
nnn.ann,1245,324,47,1227,0.0707,0.0635,0.1087,0.0378,0.0420
nnc.ann,1245,324,165,961,0.3761,0.3944,0.5506,0.1325,0.2792
ntc.ann,1245,324,223,812,0.5493,0.5697,0.7228,0.1791,0.4283
ntn.ann,1245,324,138,1114,0.2037,0.1971,0.4456,0.1108,0.1546
lnn.ann,1245,324,140,1122,0.2028,0.1964,0.4154,0.1124,0.1485
ltn.ann,1245,324,224,871,0.4305,0.4445,0.7214,0.1799,0.3391
ltc.ann,1245,324,236,776,0.5896,0.6146,0.7459,0.1896,0.4777
lnc.ann,1245,324,186,935,0.4278,0.4514,0.6234,0.1494,0.3020
bnn.ann,1245,324,177,1057,0.2747,0.2802,0.5435,0.1422,0.2021
btc.ann,1245,324,233,808,0.5769,0.6020,0.7259,0.1871,0.4692
btn.ann,1245,324,228,845,0.4599,0.4751,0.7137,0.1831,0.3645
bnc.ann,1245,324,178,1002,0.3849,0.4078,0.5978,0.1430,0.2645
atc.ann,1245,324,217,882,0.5105,0.5327,0.6840,0.1743,0.4014
atn.ann,1245,324,232,809,0.5320,0.5442,0.7270,0.1863,0.4418
anc.ann,1245,324,158,1054,0.3076,0.3269,0.5183,0.1269,0.2100
ann.ann,1245,324,198,932,0.3841,0.3920,0.6404,0.1590,0.2838
