Combination,Retrieved,Relevant,Rel_ret,Trunc_ret,11-pt Avg,3-pt Avg,Recall_Exact,Precision_Exact,Truncated_Precision_Exact
lnc.anc,1560,796,258,1492,0.2268,0.2094,0.3800,0.1654,0.1876
bnn.anc,1560,796,249,1483,0.2625,0.2504,0.4203,0.1596,0.1811
btc.anc,1560,796,327,1452,0.3335,0.3168,0.4972,0.2096,0.2520
btn.anc,1560,796,305,1402,0.3469,0.3288,0.5181,0.1955,0.2495
bnc.anc,1560,796,250,1511,0.2084,0.1974,0.3605,0.1603,0.1798
atc.anc,1560,796,316,1460,0.3104,0.2937,0.4803,0.2026,0.2472
atn.anc,1560,796,329,1427,0.3560,0.3436,0.5248,0.2109,0.2578
anc.anc,1560,796,238,1532,0.1801,0.1690,0.3455,0.1526,0.1615
ann.anc,1560,796,264,1516,0.2794,0.2606,0.4062,0.1692,0.1894
nnn.ann,1560,796,183,1473,0.1834,0.1652,0.3235,0.1173,0.1452
nnc.ann,1560,796,245,1480,0.2516,0.2265,0.3617,0.1571,0.1897
ntc.ann,1560,796,313,1449,0.3199,0.3029,0.4946,0.2006,0.2412
ntn.ann,1560,796,265,1441,0.2705,0.2531,0.4583,0.1699,0.2051
lnn.ann,1560,796,244,1465,0.2586,0.2450,0.4157,0.1564,0.1851
ltn.ann,1560,796,302,1405,0.3558,0.3368,0.5147,0.1936,0.2535
ltc.ann,1560,796,343,1448,0.3515,0.3338,0.5284,0.2199,0.2624
lnc.ann,1560,796,258,1492,0.2268,0.2094,0.3800,0.1654,0.1876
bnn.ann,1560,796,249,1483,0.2624,0.2501,0.4203,0.1596,0.1811
btc.ann,1560,796,327,1452,0.3335,0.3168,0.4972,0.2096,0.2520
btn.ann,1560,796,305,1402,0.3469,0.3288,0.5181,0.1955,0.2495
bnc.ann,1560,796,250,1511,0.2084,0.1974,0.3605,0.1603,0.1798
atc.ann,1560,796,316,1460,0.3104,0.2937,0.4803,0.2026,0.2472
atn.ann,1560,796,329,1427,0.3560,0.3436,0.5248,0.2109,0.2578
anc.ann,1560,796,238,1532,0.1801,0.1690,0.3455,0.1526,0.1615
ann.ann,1560,796,263,1516,0.2794,0.2605,0.4058,0.1686,0.1888
